"id_delito","tipo","uso_arma","barrio"
"35127","Hurto","NO","VILLA LUGANO"
"35129","Hurto","NO","VILLA LUGANO"
"35551","Hurto","NO","VILLA LUGANO"
"35595","Hurto","NO","VILLA LUGANO"
"35598","Hurto","NO","VILLA LUGANO"
"35663","Hurto","NO","VILLA LUGANO"
"35672","Hurto","NO","VILLA LUGANO"
"35792","Hurto","NO","VILLA LUGANO"
"37830","Hurto","NO","VILLA LUGANO"
"37835","Hurto","NO","VILLA LUGANO"
"37836","Hurto","NO","VILLA LUGANO"
"37837","Hurto","NO","VILLA LUGANO"
"37845","Hurto","NO","VILLA LUGANO"
"37846","Hurto","NO","VILLA LUGANO"
"37847","Hurto","NO","VILLA LUGANO"
"37848","Hurto","NO","VILLA LUGANO"
"37849","Hurto","NO","VILLA LUGANO"
"37850","Hurto","NO","VILLA LUGANO"
"37852","Hurto","NO","VILLA LUGANO"
"37853","Hurto","NO","VILLA LUGANO"
"37854","Hurto","NO","VILLA LUGANO"
"37855","Hurto","NO","VILLA LUGANO"
"37856","Hurto","NO","VILLA LUGANO"
"37861","Hurto","NO","VILLA LUGANO"
"37862","Hurto","NO","VILLA LUGANO"
"37863","Hurto","NO","VILLA LUGANO"
"37865","Hurto","NO","VILLA LUGANO"
"37866","Hurto","NO","VILLA LUGANO"
"37868","Hurto","NO","VILLA LUGANO"
"37869","Hurto","NO","VILLA LUGANO"
"37870","Hurto","NO","VILLA LUGANO"
"37876","Hurto","NO","VILLA LUGANO"
"37877","Hurto","NO","VILLA LUGANO"
"37879","Hurto","NO","VILLA LUGANO"
"37881","Hurto","NO","VILLA LUGANO"
"37886","Hurto","NO","VILLA LUGANO"
"37888","Hurto","NO","VILLA LUGANO"
"37890","Hurto","NO","VILLA LUGANO"
"37896","Hurto","NO","VILLA LUGANO"
"37897","Hurto","NO","VILLA LUGANO"
"37911","Hurto","NO","VILLA LUGANO"
"37915","Hurto","NO","VILLA LUGANO"
"37916","Hurto","NO","VILLA LUGANO"
"37917","Hurto","NO","VILLA LUGANO"
"37921","Hurto","NO","VILLA LUGANO"
"37922","Hurto","NO","VILLA LUGANO"
"37944","Hurto","NO","VILLA LUGANO"
"37945","Hurto","NO","VILLA LUGANO"
"37947","Hurto","NO","VILLA LUGANO"
"37948","Hurto","NO","VILLA LUGANO"
"37949","Hurto","NO","VILLA LUGANO"
"37956","Hurto","NO","VILLA LUGANO"
"37957","Hurto","NO","VILLA LUGANO"
"37958","Hurto","NO","VILLA LUGANO"
"37959","Hurto","NO","VILLA LUGANO"
"37963","Hurto","NO","VILLA LUGANO"
"37966","Hurto","NO","VILLA LUGANO"
"37968","Hurto","NO","VILLA LUGANO"
"37972","Hurto","NO","VILLA LUGANO"
"37974","Hurto","NO","VILLA LUGANO"
"37977","Hurto","NO","VILLA LUGANO"
"37980","Hurto","NO","VILLA LUGANO"
"37983","Hurto","NO","VILLA LUGANO"
"37984","Hurto","NO","VILLA LUGANO"
"37985","Hurto","NO","VILLA LUGANO"
"37987","Hurto","NO","VILLA LUGANO"
"37988","Hurto","NO","VILLA LUGANO"
"37989","Hurto","NO","VILLA LUGANO"
"37990","Hurto","NO","VILLA LUGANO"
"37991","Hurto","NO","VILLA LUGANO"
"37993","Hurto","NO","VILLA LUGANO"
"37994","Hurto","NO","VILLA LUGANO"
"37995","Hurto","NO","VILLA LUGANO"
"37996","Hurto","NO","VILLA LUGANO"
"37999","Hurto","NO","VILLA LUGANO"
"38000","Hurto","NO","VILLA LUGANO"
"38001","Hurto","NO","VILLA LUGANO"
"38003","Hurto","NO","VILLA LUGANO"
"38008","Hurto","NO","VILLA LUGANO"
"38009","Hurto","NO","VILLA LUGANO"
"38010","Hurto","NO","VILLA LUGANO"
"38015","Hurto","NO","VILLA LUGANO"
"38016","Hurto","NO","VILLA LUGANO"
"38017","Hurto","NO","VILLA LUGANO"
"38023","Hurto","NO","VILLA LUGANO"
"38024","Hurto","NO","VILLA LUGANO"
"38027","Hurto","NO","VILLA LUGANO"
"38028","Hurto","NO","VILLA LUGANO"
"38031","Hurto","NO","VILLA LUGANO"
"38034","Hurto","NO","VILLA LUGANO"
"38035","Hurto","NO","VILLA LUGANO"
"38036","Hurto","NO","VILLA LUGANO"
"38037","Hurto","NO","VILLA LUGANO"
"38039","Hurto","NO","VILLA LUGANO"
"38040","Hurto","NO","VILLA LUGANO"
"38042","Hurto","NO","VILLA LUGANO"
"38043","Hurto","NO","VILLA LUGANO"
"38044","Hurto","NO","VILLA LUGANO"
"38045","Hurto","NO","VILLA LUGANO"
"38048","Hurto","NO","VILLA LUGANO"
"38050","Hurto","NO","VILLA LUGANO"
"38052","Hurto","NO","VILLA LUGANO"
"38053","Hurto","NO","VILLA LUGANO"
"38055","Hurto","NO","VILLA LUGANO"
"38059","Hurto","NO","VILLA LUGANO"
"38060","Hurto","NO","VILLA LUGANO"
"38070","Hurto","NO","VILLA LUGANO"
"38078","Hurto","NO","VILLA LUGANO"
"38081","Hurto","NO","VILLA LUGANO"
"38082","Hurto","NO","VILLA LUGANO"
"38099","Hurto","NO","VILLA LUGANO"
"39643","Hurto","NO","VILLA LUGANO"
"39644","Hurto","NO","VILLA LUGANO"
"39646","Hurto","NO","VILLA LUGANO"
"39652","Hurto","NO","VILLA LUGANO"
"39657","Hurto","NO","VILLA LUGANO"
"39664","Hurto","NO","VILLA LUGANO"
"39667","Hurto","NO","VILLA LUGANO"
"39672","Hurto","NO","VILLA LUGANO"
"39673","Hurto","NO","VILLA LUGANO"
"39678","Hurto","NO","VILLA LUGANO"
"39689","Hurto","NO","VILLA LUGANO"
"39690","Hurto","NO","VILLA LUGANO"
"39691","Hurto","NO","VILLA LUGANO"
"39704","Hurto","NO","VILLA LUGANO"
"39708","Hurto","NO","VILLA LUGANO"
"39716","Hurto","NO","VILLA LUGANO"
"39720","Hurto","NO","VILLA LUGANO"
"39721","Hurto","NO","VILLA LUGANO"
"39722","Hurto","NO","VILLA LUGANO"
"39723","Hurto","NO","VILLA LUGANO"
"39724","Hurto","NO","VILLA LUGANO"
"39725","Hurto","NO","VILLA LUGANO"
"39726","Hurto","NO","VILLA LUGANO"
"39732","Hurto","NO","VILLA LUGANO"
"39735","Hurto","NO","VILLA LUGANO"
"39736","Hurto","NO","VILLA LUGANO"
"39737","Hurto","NO","VILLA LUGANO"
"39739","Hurto","NO","VILLA LUGANO"
"39741","Hurto","NO","VILLA LUGANO"
"39750","Hurto","NO","VILLA LUGANO"
"39752","Hurto","NO","VILLA LUGANO"
"39754","Hurto","NO","VILLA LUGANO"
"39757","Hurto","NO","VILLA LUGANO"
"39758","Hurto","NO","VILLA LUGANO"
"39759","Hurto","NO","VILLA LUGANO"
"39761","Hurto","NO","VILLA LUGANO"
"39770","Hurto","NO","VILLA LUGANO"
"39777","Hurto","NO","VILLA LUGANO"
"39778","Hurto","NO","VILLA LUGANO"
"39779","Hurto","NO","VILLA LUGANO"
"39780","Hurto","NO","VILLA LUGANO"
"39784","Hurto","NO","VILLA LUGANO"
"39790","Hurto","NO","VILLA LUGANO"
"39792","Hurto","NO","VILLA LUGANO"
"39793","Hurto","NO","VILLA LUGANO"
"39794","Hurto","NO","VILLA LUGANO"
"39800","Hurto","NO","VILLA LUGANO"
"39802","Hurto","NO","VILLA LUGANO"
"40095","Hurto","NO","VILLA LUGANO"
"40185","Hurto","NO","VILLA LUGANO"
"40186","Hurto","NO","VILLA LUGANO"
"40187","Hurto","NO","VILLA LUGANO"
"40188","Hurto","NO","VILLA LUGANO"
"40191","Hurto","NO","VILLA LUGANO"
"40193","Hurto","NO","VILLA LUGANO"
"40194","Hurto","NO","VILLA LUGANO"
"40197","Hurto","NO","VILLA LUGANO"
"40205","Hurto","NO","VILLA LUGANO"
"40206","Hurto","NO","VILLA LUGANO"
"40207","Hurto","NO","VILLA LUGANO"
"40209","Hurto","NO","VILLA LUGANO"
"40211","Hurto","NO","VILLA LUGANO"
"40213","Hurto","NO","VILLA LUGANO"
"40215","Hurto","NO","VILLA LUGANO"
"40216","Hurto","NO","VILLA LUGANO"
"40220","Hurto","NO","VILLA LUGANO"
"40221","Hurto","NO","VILLA LUGANO"
"40230","Hurto","NO","VILLA LUGANO"
"40232","Hurto","NO","VILLA LUGANO"
"40233","Hurto","NO","VILLA LUGANO"
"40236","Hurto","NO","VILLA LUGANO"
"40238","Hurto","NO","VILLA LUGANO"
"40239","Hurto","NO","VILLA LUGANO"
"40242","Hurto","NO","VILLA LUGANO"
"40245","Hurto","NO","VILLA LUGANO"
"40246","Hurto","NO","VILLA LUGANO"
"40247","Hurto","NO","VILLA LUGANO"
"40253","Hurto","NO","VILLA LUGANO"
"40254","Hurto","NO","VILLA LUGANO"
"40259","Hurto","NO","VILLA LUGANO"
"40267","Hurto","NO","VILLA LUGANO"
"40269","Hurto","NO","VILLA LUGANO"
"40283","Hurto","NO","VILLA LUGANO"
"40289","Hurto","NO","VILLA LUGANO"
"40290","Hurto","NO","VILLA LUGANO"
"40292","Hurto","NO","VILLA LUGANO"
"40296","Hurto","NO","VILLA LUGANO"
"40297","Hurto","NO","VILLA LUGANO"
"40304","Hurto","NO","VILLA LUGANO"
"40310","Hurto","NO","VILLA LUGANO"
"40311","Hurto","NO","VILLA LUGANO"
"40312","Hurto","NO","VILLA LUGANO"
"40313","Hurto","NO","VILLA LUGANO"
"40315","Hurto","NO","VILLA LUGANO"
"40316","Hurto","NO","VILLA LUGANO"
"40317","Hurto","NO","VILLA LUGANO"
"40318","Hurto","NO","VILLA LUGANO"
"40319","Hurto","NO","VILLA LUGANO"
"40321","Hurto","NO","VILLA LUGANO"
"40323","Hurto","NO","VILLA LUGANO"
"40326","Hurto","NO","VILLA LUGANO"
"40332","Hurto","NO","VILLA LUGANO"
"40335","Hurto","NO","VILLA LUGANO"
"40336","Hurto","NO","VILLA LUGANO"
"40341","Hurto","NO","VILLA LUGANO"
"40346","Hurto","NO","VILLA LUGANO"
"40351","Hurto","NO","VILLA LUGANO"
"40354","Hurto","NO","VILLA LUGANO"
"40356","Hurto","NO","VILLA LUGANO"
"40363","Hurto","NO","VILLA LUGANO"
"40364","Hurto","NO","VILLA LUGANO"
"40365","Hurto","NO","VILLA LUGANO"
"40367","Hurto","NO","VILLA LUGANO"
"40368","Hurto","NO","VILLA LUGANO"
"40373","Hurto","NO","VILLA LUGANO"
"40379","Hurto","NO","VILLA LUGANO"
"40380","Hurto","NO","VILLA LUGANO"
"40382","Hurto","NO","VILLA LUGANO"
"40387","Hurto","NO","VILLA LUGANO"
"40388","Hurto","NO","VILLA LUGANO"
"40392","Hurto","NO","VILLA LUGANO"
"40397","Hurto","NO","VILLA LUGANO"
"40399","Hurto","NO","VILLA LUGANO"
"40404","Hurto","NO","VILLA LUGANO"
"40407","Hurto","NO","VILLA LUGANO"
"40409","Hurto","NO","VILLA LUGANO"
"40410","Hurto","NO","VILLA LUGANO"
"40418","Hurto","NO","VILLA LUGANO"
"40424","Hurto","NO","VILLA LUGANO"
"40425","Hurto","NO","VILLA LUGANO"
"40435","Hurto","NO","VILLA LUGANO"
"40438","Hurto","NO","VILLA LUGANO"
"40440","Hurto","NO","VILLA LUGANO"
"40442","Hurto","NO","VILLA LUGANO"
"40448","Hurto","NO","VILLA LUGANO"
"40453","Hurto","NO","VILLA LUGANO"
"40455","Hurto","NO","VILLA LUGANO"
"40458","Hurto","NO","VILLA LUGANO"
"40459","Hurto","NO","VILLA LUGANO"
"40463","Hurto","NO","VILLA LUGANO"
"40465","Hurto","NO","VILLA LUGANO"
"40467","Hurto","NO","VILLA LUGANO"
"40476","Hurto","NO","VILLA LUGANO"
"40484","Hurto","NO","VILLA LUGANO"
"40486","Hurto","NO","VILLA LUGANO"
"40489","Hurto","NO","VILLA LUGANO"
"40495","Hurto","NO","VILLA LUGANO"
"40498","Hurto","NO","VILLA LUGANO"
"40505","Hurto","NO","VILLA LUGANO"
"40507","Hurto","NO","VILLA LUGANO"
"40508","Hurto","NO","VILLA LUGANO"
"40509","Hurto","NO","VILLA LUGANO"
"40515","Hurto","NO","VILLA LUGANO"
"40518","Hurto","NO","VILLA LUGANO"
"40520","Hurto","NO","VILLA LUGANO"
"40527","Hurto","NO","VILLA LUGANO"
"40532","Hurto","NO","VILLA LUGANO"
"40535","Hurto","NO","VILLA LUGANO"
"40538","Hurto","NO","VILLA LUGANO"
"40544","Hurto","NO","VILLA LUGANO"
"40545","Hurto","NO","VILLA LUGANO"
"40546","Hurto","NO","VILLA LUGANO"
"40550","Hurto","NO","VILLA LUGANO"
"40552","Hurto","NO","VILLA LUGANO"
"40554","Hurto","NO","VILLA LUGANO"
"40555","Hurto","NO","VILLA LUGANO"
"40561","Hurto","NO","VILLA LUGANO"
"40563","Hurto","NO","VILLA LUGANO"
"40565","Hurto","NO","VILLA LUGANO"
"40567","Hurto","NO","VILLA LUGANO"
"40574","Hurto","NO","VILLA LUGANO"
"40576","Hurto","NO","VILLA LUGANO"
"40580","Hurto","NO","VILLA LUGANO"
"40581","Hurto","NO","VILLA LUGANO"
"40585","Hurto","NO","VILLA LUGANO"
"40587","Hurto","NO","VILLA LUGANO"
"40589","Hurto","NO","VILLA LUGANO"
"40592","Hurto","NO","VILLA LUGANO"
"40597","Hurto","NO","VILLA LUGANO"
"40609","Hurto","NO","VILLA LUGANO"
"40610","Hurto","NO","VILLA LUGANO"
"40612","Hurto","NO","VILLA LUGANO"
"40614","Hurto","NO","VILLA LUGANO"
"40615","Hurto","NO","VILLA LUGANO"
"40620","Hurto","NO","VILLA LUGANO"
"40622","Hurto","NO","VILLA LUGANO"
"40631","Hurto","NO","VILLA LUGANO"
"40632","Hurto","NO","VILLA LUGANO"
"40643","Hurto","NO","VILLA LUGANO"
"40648","Hurto","NO","VILLA LUGANO"
"40650","Hurto","NO","VILLA LUGANO"
"40654","Hurto","NO","VILLA LUGANO"
"40655","Hurto","NO","VILLA LUGANO"
"40661","Hurto","NO","VILLA LUGANO"
"40662","Hurto","NO","VILLA LUGANO"
"40663","Hurto","NO","VILLA LUGANO"
"40667","Hurto","NO","VILLA LUGANO"
"40668","Hurto","NO","VILLA LUGANO"
"40669","Hurto","NO","VILLA LUGANO"
"40671","Hurto","NO","VILLA LUGANO"
"40673","Hurto","NO","VILLA LUGANO"
"40675","Hurto","NO","VILLA LUGANO"
"40677","Hurto","NO","VILLA LUGANO"
"40681","Hurto","NO","VILLA LUGANO"
"40684","Hurto","NO","VILLA LUGANO"
"40688","Hurto","NO","VILLA LUGANO"
"40689","Hurto","NO","VILLA LUGANO"
"40694","Hurto","NO","VILLA LUGANO"
"40697","Hurto","NO","VILLA LUGANO"
"40702","Hurto","NO","VILLA LUGANO"
"40704","Hurto","NO","VILLA LUGANO"
"40707","Hurto","NO","VILLA LUGANO"
"40708","Hurto","NO","VILLA LUGANO"
"40715","Hurto","NO","VILLA LUGANO"
"40716","Hurto","NO","VILLA LUGANO"
"40718","Hurto","NO","VILLA LUGANO"
"40720","Hurto","NO","VILLA LUGANO"
"40721","Hurto","NO","VILLA LUGANO"
"40722","Hurto","NO","VILLA LUGANO"
"40724","Hurto","NO","VILLA LUGANO"
"40727","Hurto","NO","VILLA LUGANO"
"40729","Hurto","NO","VILLA LUGANO"
"40730","Hurto","NO","VILLA LUGANO"
"40732","Hurto","NO","VILLA LUGANO"
"40733","Hurto","NO","VILLA LUGANO"
"40742","Hurto","NO","VILLA LUGANO"
"40754","Hurto","NO","VILLA LUGANO"
"40756","Hurto","NO","VILLA LUGANO"
"40757","Hurto","NO","VILLA LUGANO"
"40759","Hurto","NO","VILLA LUGANO"
"40761","Hurto","NO","VILLA LUGANO"
"40764","Hurto","NO","VILLA LUGANO"
"40765","Hurto","NO","VILLA LUGANO"
"40766","Hurto","NO","VILLA LUGANO"
"40768","Hurto","NO","VILLA LUGANO"
"40775","Hurto","NO","VILLA LUGANO"
"40776","Hurto","NO","VILLA LUGANO"
"40777","Hurto","NO","VILLA LUGANO"
"40780","Hurto","NO","VILLA LUGANO"
"40781","Hurto","NO","VILLA LUGANO"
"40785","Hurto","NO","VILLA LUGANO"
"40786","Hurto","NO","VILLA LUGANO"
"40787","Hurto","NO","VILLA LUGANO"
"40790","Hurto","NO","VILLA LUGANO"
"40791","Hurto","NO","VILLA LUGANO"
"40797","Hurto","NO","VILLA LUGANO"
"40798","Hurto","NO","VILLA LUGANO"
"40799","Hurto","NO","VILLA LUGANO"
"40800","Hurto","NO","VILLA LUGANO"
"40812","Hurto","NO","VILLA LUGANO"
"40814","Hurto","NO","VILLA LUGANO"
"40817","Hurto","NO","VILLA LUGANO"
"40819","Hurto","NO","VILLA LUGANO"
"40821","Hurto","NO","VILLA LUGANO"
"40826","Hurto","NO","VILLA LUGANO"
"40828","Hurto","NO","VILLA LUGANO"
"40830","Hurto","NO","VILLA LUGANO"
"40834","Hurto","NO","VILLA LUGANO"
"40839","Hurto","NO","VILLA LUGANO"
"40842","Hurto","NO","VILLA LUGANO"
"40843","Hurto","NO","VILLA LUGANO"
"40845","Hurto","NO","VILLA LUGANO"
"40847","Hurto","NO","VILLA LUGANO"
"40851","Hurto","NO","VILLA LUGANO"
"40855","Hurto","NO","VILLA LUGANO"
"40859","Hurto","NO","VILLA LUGANO"
"40860","Hurto","NO","VILLA LUGANO"
"40861","Hurto","NO","VILLA LUGANO"
"40862","Hurto","NO","VILLA LUGANO"
"40863","Hurto","NO","VILLA LUGANO"
"40864","Hurto","NO","VILLA LUGANO"
"40866","Hurto","NO","VILLA LUGANO"
"40867","Hurto","NO","VILLA LUGANO"
"40869","Hurto","NO","VILLA LUGANO"
"40872","Hurto","NO","VILLA LUGANO"
"40876","Hurto","NO","VILLA LUGANO"
"40877","Hurto","NO","VILLA LUGANO"
"40878","Hurto","NO","VILLA LUGANO"
"40881","Hurto","NO","VILLA LUGANO"
"40882","Hurto","NO","VILLA LUGANO"
"40883","Hurto","NO","VILLA LUGANO"
"40885","Hurto","NO","VILLA LUGANO"
"40887","Hurto","NO","VILLA LUGANO"
"40893","Hurto","NO","VILLA LUGANO"
"40894","Hurto","NO","VILLA LUGANO"
"40895","Hurto","NO","VILLA LUGANO"
"40896","Hurto","NO","VILLA LUGANO"
"40897","Hurto","NO","VILLA LUGANO"
"40898","Hurto","NO","VILLA LUGANO"
"40900","Hurto","NO","VILLA LUGANO"
"40901","Hurto","NO","VILLA LUGANO"
"40902","Hurto","NO","VILLA LUGANO"
"40906","Hurto","NO","VILLA LUGANO"
"40908","Hurto","NO","VILLA LUGANO"
"40912","Hurto","NO","VILLA LUGANO"
"40914","Hurto","NO","VILLA LUGANO"
"40917","Hurto","NO","VILLA LUGANO"
"40918","Hurto","NO","VILLA LUGANO"
"40920","Hurto","NO","VILLA LUGANO"
"40925","Hurto","NO","VILLA LUGANO"
"40929","Hurto","NO","VILLA LUGANO"
"40930","Hurto","NO","VILLA LUGANO"
"40932","Hurto","NO","VILLA LUGANO"
"40933","Hurto","NO","VILLA LUGANO"
"40942","Hurto","NO","VILLA LUGANO"
"40946","Hurto","NO","VILLA LUGANO"
"40947","Hurto","NO","VILLA LUGANO"
"40950","Hurto","NO","VILLA LUGANO"
"40952","Hurto","NO","VILLA LUGANO"
"40956","Hurto","NO","VILLA LUGANO"
"40957","Hurto","NO","VILLA LUGANO"
"40958","Hurto","NO","VILLA LUGANO"
"40960","Hurto","NO","VILLA LUGANO"
"40962","Hurto","NO","VILLA LUGANO"
"40963","Hurto","NO","VILLA LUGANO"
"40965","Hurto","NO","VILLA LUGANO"
"40966","Hurto","NO","VILLA LUGANO"
"40974","Hurto","NO","VILLA LUGANO"
"40977","Hurto","NO","VILLA LUGANO"
"40982","Hurto","NO","VILLA LUGANO"
"40983","Hurto","NO","VILLA LUGANO"
"40986","Hurto","NO","VILLA LUGANO"
"40989","Hurto","NO","VILLA LUGANO"
"40990","Hurto","NO","VILLA LUGANO"
"40992","Hurto","NO","VILLA LUGANO"
"40998","Hurto","NO","VILLA LUGANO"
"40999","Hurto","NO","VILLA LUGANO"
"41002","Hurto","NO","VILLA LUGANO"
"41003","Hurto","NO","VILLA LUGANO"
"41004","Hurto","NO","VILLA LUGANO"
"41005","Hurto","NO","VILLA LUGANO"
"41008","Hurto","NO","VILLA LUGANO"
"41014","Hurto","NO","VILLA LUGANO"
"41016","Hurto","NO","VILLA LUGANO"
"41017","Hurto","NO","VILLA LUGANO"
"41019","Hurto","NO","VILLA LUGANO"
"41020","Hurto","NO","VILLA LUGANO"
"41026","Hurto","NO","VILLA LUGANO"
"41028","Hurto","NO","VILLA LUGANO"
"41034","Hurto","NO","VILLA LUGANO"
"41037","Hurto","NO","VILLA LUGANO"
"41039","Hurto","NO","VILLA LUGANO"
"41042","Hurto","NO","VILLA LUGANO"
"41048","Hurto","NO","VILLA LUGANO"
"41052","Hurto","NO","VILLA LUGANO"
"41054","Hurto","NO","VILLA LUGANO"
"41056","Hurto","NO","VILLA LUGANO"
"41060","Hurto","NO","VILLA LUGANO"
"41063","Hurto","NO","VILLA LUGANO"
"41067","Hurto","NO","VILLA LUGANO"
"41069","Hurto","NO","VILLA LUGANO"
"41071","Hurto","NO","VILLA LUGANO"
"41077","Hurto","NO","VILLA LUGANO"
"41079","Hurto","NO","VILLA LUGANO"
"41080","Hurto","NO","VILLA LUGANO"
"41081","Hurto","NO","VILLA LUGANO"
"41082","Hurto","NO","VILLA LUGANO"
"41084","Hurto","NO","VILLA LUGANO"
"41086","Hurto","NO","VILLA LUGANO"
"41087","Hurto","NO","VILLA LUGANO"
"41088","Hurto","NO","VILLA LUGANO"
"41092","Hurto","NO","VILLA LUGANO"
"41095","Hurto","NO","VILLA LUGANO"
"41100","Hurto","NO","VILLA LUGANO"
"41102","Hurto","NO","VILLA LUGANO"
"41103","Hurto","NO","VILLA LUGANO"
"41105","Hurto","NO","VILLA LUGANO"
"41112","Hurto","NO","VILLA LUGANO"
"41118","Hurto","NO","VILLA LUGANO"
"41121","Hurto","NO","VILLA LUGANO"
"41122","Hurto","NO","VILLA LUGANO"
"41125","Hurto","NO","VILLA LUGANO"
"41127","Hurto","NO","VILLA LUGANO"
"41129","Hurto","NO","VILLA LUGANO"
"41133","Hurto","NO","VILLA LUGANO"
"41136","Hurto","NO","VILLA LUGANO"
"41142","Hurto","NO","VILLA LUGANO"
"41143","Hurto","NO","VILLA LUGANO"
"41145","Hurto","NO","VILLA LUGANO"
"41148","Hurto","NO","VILLA LUGANO"
"41152","Hurto","NO","VILLA LUGANO"
"41153","Hurto","NO","VILLA LUGANO"
"41156","Hurto","NO","VILLA LUGANO"
"41159","Hurto","NO","VILLA LUGANO"
"41166","Hurto","NO","VILLA LUGANO"
"41168","Hurto","NO","VILLA LUGANO"
"41169","Hurto","NO","VILLA LUGANO"
"41175","Hurto","NO","VILLA LUGANO"
"41180","Hurto","NO","VILLA LUGANO"
"41182","Hurto","NO","VILLA LUGANO"
"41184","Hurto","NO","VILLA LUGANO"
"41189","Hurto","NO","VILLA LUGANO"
"41192","Hurto","NO","VILLA LUGANO"
"41194","Hurto","NO","VILLA LUGANO"
"41198","Hurto","NO","VILLA LUGANO"
"41201","Hurto","NO","VILLA LUGANO"
"41202","Hurto","NO","VILLA LUGANO"
"41203","Hurto","NO","VILLA LUGANO"
"41204","Hurto","NO","VILLA LUGANO"
"41206","Hurto","NO","VILLA LUGANO"
"41214","Hurto","NO","VILLA LUGANO"
"41216","Hurto","NO","VILLA LUGANO"
"41220","Hurto","NO","VILLA LUGANO"
"41222","Hurto","NO","VILLA LUGANO"
"41224","Hurto","NO","VILLA LUGANO"
"41225","Hurto","NO","VILLA LUGANO"
"41227","Hurto","NO","VILLA LUGANO"
"41229","Hurto","NO","VILLA LUGANO"
"41230","Hurto","NO","VILLA LUGANO"
"41233","Hurto","NO","VILLA LUGANO"
"41235","Hurto","NO","VILLA LUGANO"
"41238","Hurto","NO","VILLA LUGANO"
"41239","Hurto","NO","VILLA LUGANO"
"41242","Hurto","NO","VILLA LUGANO"
"41243","Hurto","NO","VILLA LUGANO"
"41244","Hurto","NO","VILLA LUGANO"
"41246","Hurto","NO","VILLA LUGANO"
"41251","Hurto","NO","VILLA LUGANO"
"41255","Hurto","NO","VILLA LUGANO"
"41258","Hurto","NO","VILLA LUGANO"
"41259","Hurto","NO","VILLA LUGANO"
"41260","Hurto","NO","VILLA LUGANO"
"41263","Hurto","NO","VILLA LUGANO"
"41266","Hurto","NO","VILLA LUGANO"
"41269","Hurto","NO","VILLA LUGANO"
"41270","Hurto","NO","VILLA LUGANO"
"41271","Hurto","NO","VILLA LUGANO"
"41272","Hurto","NO","VILLA LUGANO"
"41273","Hurto","NO","VILLA LUGANO"
"41274","Hurto","NO","VILLA LUGANO"
"41275","Hurto","NO","VILLA LUGANO"
"41276","Hurto","NO","VILLA LUGANO"
"41279","Hurto","NO","VILLA LUGANO"
"41280","Hurto","NO","VILLA LUGANO"
"41281","Hurto","NO","VILLA LUGANO"
"41286","Hurto","NO","VILLA LUGANO"
"41287","Hurto","NO","VILLA LUGANO"
"41290","Hurto","NO","VILLA LUGANO"
"41292","Hurto","NO","VILLA LUGANO"
"41293","Hurto","NO","VILLA LUGANO"
"41294","Hurto","NO","VILLA LUGANO"
"41296","Hurto","NO","VILLA LUGANO"
"41299","Hurto","NO","VILLA LUGANO"
"41313","Hurto","NO","VILLA LUGANO"
"41314","Hurto","NO","VILLA LUGANO"
"41323","Hurto","NO","VILLA LUGANO"
"41328","Hurto","NO","VILLA LUGANO"
"41331","Hurto","NO","VILLA LUGANO"
"41333","Hurto","NO","VILLA LUGANO"
"41338","Hurto","NO","VILLA LUGANO"
"41340","Hurto","NO","VILLA LUGANO"
"41341","Hurto","NO","VILLA LUGANO"
"41343","Hurto","NO","VILLA LUGANO"
"41854","Hurto","NO","VILLA LUGANO"
"41860","Hurto","NO","VILLA LUGANO"
"41861","Hurto","NO","VILLA LUGANO"
"41865","Hurto","NO","VILLA LUGANO"
"41867","Hurto","NO","VILLA LUGANO"
"41870","Hurto","NO","VILLA LUGANO"
"41872","Hurto","NO","VILLA LUGANO"
"41874","Hurto","NO","VILLA LUGANO"
"41880","Hurto","NO","VILLA LUGANO"
"41882","Hurto","NO","VILLA LUGANO"
"41886","Hurto","NO","VILLA LUGANO"
"41892","Hurto","NO","VILLA LUGANO"
"41903","Hurto","NO","VILLA LUGANO"
"41910","Hurto","NO","VILLA LUGANO"
"41924","Hurto","NO","VILLA LUGANO"
"41938","Hurto","NO","VILLA LUGANO"
"41950","Hurto","NO","VILLA LUGANO"
"41951","Hurto","NO","VILLA LUGANO"
"41953","Hurto","NO","VILLA LUGANO"
"41968","Hurto","NO","VILLA LUGANO"
"41970","Hurto","NO","VILLA LUGANO"
"41974","Hurto","NO","VILLA LUGANO"
"41975","Hurto","NO","VILLA LUGANO"
"41983","Hurto","NO","VILLA LUGANO"
"41990","Hurto","NO","VILLA LUGANO"
"41997","Hurto","NO","VILLA LUGANO"
"41999","Hurto","NO","VILLA LUGANO"
"42002","Hurto","NO","VILLA LUGANO"
"42004","Hurto","NO","VILLA LUGANO"
"42023","Hurto","NO","VILLA LUGANO"
"42034","Hurto","NO","VILLA LUGANO"
"42035","Hurto","NO","VILLA LUGANO"
"42038","Hurto","NO","VILLA LUGANO"
"42512","Hurto","NO","VILLA LUGANO"
"42513","Hurto","NO","VILLA LUGANO"
"42520","Hurto","NO","VILLA LUGANO"
"42524","Hurto","NO","VILLA LUGANO"
"42533","Hurto","NO","VILLA LUGANO"
"42553","Hurto","NO","VILLA LUGANO"
"42554","Hurto","NO","VILLA LUGANO"
"42565","Hurto","NO","VILLA LUGANO"
"42566","Hurto","NO","VILLA LUGANO"
"42568","Hurto","NO","VILLA LUGANO"
